4492;442
4568;443
4520;444
4532;445
4536;446
4480;447
4496;448
4448;449
4452;450
4412;451
4388;452
4380;453
4368;454
4308;455
4384;456
4424;457
4348;458
4352;459
4372;460
4308;461
4336;462
4284;463
4340;464
4312;465
4300;466
4304;467
4324;468
4264;469
4300;470
4196;471
4272;472
4224;473
4208;474
4156;475
4236;476
4232;477
4124;478
4228;479
4156;480
4172;481
4196;482
4132;483
4124;484
4160;485
4088;486
4088;487
4136;488
4136;489
4124;490
4100;491
4192;492
4056;493
3980;494
4012;495
4060;496
4012;497
4004;498
3972;499
4044;500
4020;501
3972;502
3964;503
3956;504
3988;505
3992;506
3932;507
3948;508
3884;509
3932;510
3932;511
3888;512
3916;513
3904;514
3856;515
3920;516
3900;517
3872;518
3896;519
3932;520
3824;521
3852;522
3880;523
3836;524
3828;525
3816;526
3812;527
3792;528
3800;529
3816;530
3820;531
3776;532
3740;533
3768;534
3744;535
3736;536
3736;537
3700;538
3692;539
3684;540
3704;541
3708;542
3700;543
3716;544
3700;545
3652;546
3668;547
3664;548
3672;549
3636;550
3664;551
3648;552
3680;553
3632;554
3616;555
3576;556
3604;557
3616;558
3564;559
3576;560
3548;561
3640;562
3620;563
3612;564
3568;565
3560;566
3496;567
3544;568
3500;569
3576;570
3512;571
3540;572
3520;573
3504;574
3508;575
3508;576
3476;577
3456;578
3484;579
3464;580
3488;581
3464;582
3472;583
3384;584
3432;585
3412;586
3444;587
3416;588
3408;589
3504;590
3436;591
3392;592
3400;593
3384;594
3372;595
3388;596
3388;597
3340;598
3364;599
3404;600
3308;601
3344;602
3348;603
3288;604
3320;605
3308;606
3292;607
3328;608
3288;609
3276;610
3296;611
3236;612
3276;613
3304;614
3236;615
3260;616
3288;617
3244;618
3264;619
3244;620
3248;621
3228;622
3252;623
3308;624
3288;625
3224;626
3184;627
3180;628
3228;629
3192;630
3148;631
3200;632
3180;633
3176;634
3148;635
3132;636
3164;637
3152;638
3184;639
3100;640
3164;641
3108;642
3104;643
3128;644
3092;645
3132;646
3084;647
3092;648
3116;649
3124;650
3064;651
3048;652
3060;653
3048;654
3068;655
3052;656
3036;657
3032;658
3060;659
3040;660
3080;661
3024;662
3020;663
3004;664
3012;665
3008;666
2996;667
3004;668
3044;669
2984;670
2980;671
2960;672
2972;673
2992;674
3004;675
2968;676
2968;677
2956;678
2984;679
2940;680
2908;681
2916;682
2980;683
2948;684
2956;685
2920;686
2928;687
2932;688
2948;689
2908;690
2912;691
2904;692
2940;693
2912;694
2908;695
2864;696
2844;697
2876;698
2832;699
2888;700
2820;701
2856;702
2860;703
2832;704
2864;705
2808;706
2804;707
2796;708
2836;709
2820;710
2804;711
2832;712
2836;713
2860;714
2820;715
2804;716
2832;717
2776;718
2800;719
2776;720
2832;721
2784;722
2764;723
2752;724
2788;725
2776;726
2796;727
2756;728
2720;729
2804;730
2744;731
2768;732
2764;733
2704;734
2756;735
2696;736
2764;737
2728;738
2764;739
2680;740
2716;741
2728;742
2708;743
2668;744
2692;745
2680;746
2656;747
2672;748
2716;749
2712;750
2680;751
2636;752
2620;753
2660;754
2628;755
2676;756
2636;757
2612;758
2624;759
2640;760
2656;761
2632;762
2612;763
2624;764
2648;765
2596;766
2608;767
2632;768
2648;769
2628;770
2600;771
2612;772
2612;773
2580;774
2556;775
2588;776
2620;777
2596;778
2604;779
2620;780
2552;781
2556;782
2584;783
2572;784
2580;785
2584;786
2572;787
2568;788
2568;789
2520;790
2548;791
2560;792
2536;793
2580;794
2536;795
2516;796
2556;797
2524;798
2492;799
2500;800
2504;801
2528;802
2492;803
2516;804
2496;805
2496;806
2480;807
2476;808
2476;809
2472;810
2492;811
2488;812
2492;813
2492;814
2468;815
2472;816
2476;817
2472;818
2480;819
2440;820
2456;821
2432;822
2420;823
2444;824
2460;825
2424;826
2448;827
2412;828
2444;829
2380;830
2416;831
2444;832
2404;833
2388;834
2396;835
2388;836
2416;837
2400;838
2400;839
2420;840
2388;841
2388;842
2392;843
2404;844
2384;845
2400;846
2384;847
2372;848
2400;849
2336;850
2348;851
2388;852
2360;853
2380;854
2368;855
2388;856
2336;857
2336;858
2388;859
2344;860
2368;861
2372;862
2332;863
2320;864
2304;865
2344;866
2320;867
2348;868
2348;869
2332;870
2276;871
2316;872
2344;873
2340;874
2288;875
2280;876
2320;877
2280;878
2312;879
2272;880
2284;881
2300;882
2316;883
2284;884
2260;885
2304;886
2248;887
2260;888
2288;889
2248;890
2252;891
2252;892
2280;893
2260;894
2268;895
2224;896
2272;897
2264;898
2268;899
2228;900
2240;901
2236;902
2248;903
2228;904
2192;905
2240;906
2228;907
2232;908
2248;909
2204;910
2212;911
2216;912
2184;913
2236;914
2204;915
2196;916
2172;917
2208;918
2152;919
2180;920
2148;921
2164;922
2200;923
2192;924
2184;925
2172;926
2164;927
2148;928
2188;929
2196;930
2156;931
2200;932
2156;933
2156;934
2164;935
2144;936
2140;937
2144;938
2148;939
2116;940
2132;941
2152;942
2144;943
2160;944
2132;945
2136;946
2124;947
2120;948
2124;949
2096;950
2120;951
2108;952
2128;953
2104;954
2108;955
2124;956
2084;957
2104;958
2128;959
2096;960
2084;961
2080;962
2116;963
2076;964
2080;965
2076;966
2088;967
2104;968
2088;969
2088;970
2044;971
2084;972
2072;973
2068;974
2068;975
2060;976
2076;977
2052;978
2072;979
2064;980
2060;981
2056;982
2048;983
2040;984
2036;985
2068;986
2044;987
2060;988
2036;989
2028;990
2064;991
2008;992
2020;993
2020;994
2012;995
2020;996
2052;997
2012;998
2052;999
1980;1000
2000;1001
2000;1002
2012;1003
2004;1004
1976;1005
2044;1006
2000;1007
1976;1008
2004;1009
1996;1010
1992;1011
2012;1012
1980;1013
2000;1014
2000;1015
1980;1016
2000;1017
2008;1018
1960;1019
1976;1020
1956;1021
1988;1022
1988;1023
1960;1023
1952;1022
1976;1021
1984;1020
1984;1019
1956;1018
1964;1017
1988;1016
1972;1015
1984;1014
1996;1013
2008;1012
1988;1011
1972;1010
2028;1009
1984;1008
2012;1007
2016;1006
1976;1005
2000;1004
1976;1003
2024;1002
1996;1001
2020;1000
1992;999
2028;998
2024;997
2040;996
2044;995
2016;994
2048;993
2004;992
2044;991
2024;990
2036;989
2020;988
2016;987
2052;986
2040;985
2040;984
2028;983
2036;982
2056;981
2056;980
2044;979
2028;978
2088;977
2036;976
2020;975
2064;974
2060;973
2064;972
2084;971
2068;970
2048;969
2032;968
2096;967
2088;966
2108;965
2124;964
2024;963
2092;962
2112;961
2088;960
2084;959
2088;958
2052;957
2088;956
2116;955
2088;954
2100;953
2120;952
2116;951
2120;950
2104;949
2112;948
2144;947
2096;946
2080;945
2136;944
2120;943
2120;942
2128;941
2120;940
2152;939
2168;938
2148;937
2132;936
2124;935
2168;934
2136;933
2156;932
2140;931
2148;930
2152;929
2180;928
2196;927
2128;926
2156;925
2156;924
2132;923
2172;922
2208;921
2212;920
2188;919
2168;918
2152;917
2184;916
2168;915
2208;914
2184;913
2196;912
2184;911
2196;910
2244;909
2200;908
2236;907
2236;906
2200;905
2224;904
2228;903
2216;902
2212;901
2232;900
2240;899
2216;898
2216;897
2268;896
2216;895
2272;894
2208;893
2272;892
2260;891
2232;890
2252;889
2252;888
2232;887
2256;886
2288;885
2288;884
2268;883
2292;882
2272;881
2280;880
2272;879
2264;878
2244;877
2260;876
2320;875
2304;874
2328;873
2268;872
2248;871
2280;870
2300;869
2292;868
2300;867
2344;866
2316;865
2296;864
2356;863
2308;862
2320;861
2344;860
2324;859
2372;858
2324;857
2316;856
2348;855
2356;854
2372;853
2352;852
2356;851
2380;850
2344;849
2356;848
2392;847
2348;846
2344;845
2392;844
2364;843
2368;842
2396;841
2424;840
2344;839
2440;838
2420;837
2364;836
2412;835
2420;834
2368;833
2404;832
2384;831
2404;830
2448;829
2404;828
2444;827
2408;826
2412;825
2440;824
2468;823
2444;822
2420;821
2456;820
2468;819
2440;818
2428;817
2472;816
2468;815
2496;814
2460;813
2520;812
2464;811
2444;810
2476;809
2472;808
2444;807
2492;806
2504;805
2476;804
2504;803
2496;802
2492;801
2480;800
2492;799
2496;798
2496;797
2496;796
2532;795
2500;794
2516;793
2536;792
2508;791
2532;790
2540;789
2552;788
2544;787
2524;786
2524;785
2552;784
2576;783
2560;782
2592;781
2600;780
2596;779
2584;778
2572;777
2552;776
2576;775
2572;774
2544;773
2604;772
2608;771
2612;770
2580;769
2628;768
2592;767
2576;766
2624;765
2648;764
2612;763
2612;762
2596;761
2636;760
2664;759
2616;758
2596;757
2672;756
2660;755
2672;754
2640;753
2668;752
2664;751
2724;750
2664;749
2644;748
2656;747
2692;746
2720;745
2740;744
2712;743
2672;742
2664;741
2720;740
2672;739
2724;738
2724;737
2740;736
2740;735
2748;734
2712;733
2708;732
2752;731
2736;730
2704;729
2764;728
2748;727
2756;726
2756;725
2808;724
2768;723
2768;722
2788;721
2744;720
2788;719
2768;718
2748;717
2792;716
2808;715
2764;714
2820;713
2808;712
2772;711
2792;710
2768;709
2764;708
2796;707
2812;706
2856;705
2824;704
2852;703
2816;702
2856;701
2816;700
2840;699
2868;698
2856;697
2852;696
2900;695
2908;694
2876;693
2860;692
2884;691
2916;690
2896;689
2956;688
2908;687
2896;686
2880;685
2880;684
2972;683
2928;682
2944;681
2896;680
2880;679
2920;678
2924;677
2932;676
3004;675
2976;674
2972;673
3004;672
2980;671
2992;670
3000;669
2992;668
3016;667
2996;666
2992;665
2980;664
3000;663
3036;662
3064;661
3016;660
3032;659
3028;658
3024;657
3040;656
3084;655
3084;654
3048;653
3024;652
3048;651
3068;650
3040;649
3092;648
3076;647
3084;646
3096;645
3120;644
3108;643
3084;642
3100;641
3112;640
3120;639
3136;638
3184;637
3120;636
3124;635
3172;634
3096;633
3188;632
3192;631
3192;630
3224;629
3156;628
3132;627
3184;626
3172;625
3220;624
3196;623
3256;622
3232;621
3220;620
3148;619
3272;618
3176;617
3280;616
3244;615
3260;614
3252;613
3252;612
3292;611
3280;610
3224;609
3284;608
3336;607
3308;606
3276;605
3292;604
3300;603
3332;602
3292;601
3348;600
3372;599
3376;598
3324;597
3344;596
3336;595
3364;594
3364;593
3416;592
3400;591
3380;590
3380;589
3424;588
3356;587
3360;586
3400;585
3444;584
3416;583
3436;582
3436;581
3536;580
3456;579
3524;578
3452;577
3436;576
3440;575
3468;574
3512;573
3500;572
3468;571
3504;570
3496;569
3488;568
3504;567
3476;566
3556;565
3540;564
3532;563
3544;562
3568;561
3560;560
3568;559
3592;558
3564;557
3564;556
3588;555
3592;554
3588;553
3544;552
3632;551
3648;550
3616;549
3612;548
3680;547
3652;546
3620;545
3656;544
3668;543
3680;542
3712;541
3728;540
3684;539
3688;538
3708;537
3668;536
3732;535
3700;534
3764;533
3736;532
3712;531
3792;530
3664;529
3772;528
3792;527
3820;526
3768;525
3784;524
3892;523
3840;522
3848;521
3808;520
3856;519
3800;518
3816;517
3832;516
3896;515
3924;514
3908;513
3868;512
3920;511
3864;510
3908;509
3924;508
3944;507
3936;506
3888;505
3928;504
3912;503
3968;502
4024;501
3968;500
3996;499
4004;498
4060;497
4068;496
4088;495
4028;494
4040;493
4068;492
4044;491
4016;490
4140;489
4144;488
4096;487
4104;486
4076;485
4160;484
4160;483
4116;482
4156;481
4140;480
4116;479
4160;478
4152;477
4108;476
4228;475
4224;474
4192;473
4160;472
4268;471
4212;470
4200;469
4256;468
4328;467
4260;466
4304;465
4280;464
4312;463
4292;462
4216;461
4388;460
4304;459
4356;458
4448;457
4332;456
4408;455
4324;454
4436;453
4388;452
4456;451
4444;450
4460;449
4424;448
4436;447
4464;446
4492;445
4496;444
4500;443
4568;442
4552;441
4516;440
4528;439
4544;438
4592;437
4464;436
4536;435
4548;434
4628;433
4624;432
4632;431
4668;430
4560;429
4652;428
4628;427
4612;426
4720;425
4692;424
4668;423
4752;422
4716;421
4708;420
4752;419
4748;418
4768;417
4740;416
4808;415
4832;414
4764;413
4724;412
4940;411
4852;410
4904;409
4916;408
4824;407
4928;406
4824;405
4952;404
4976;403
4932;402
4936;401
4992;400
4964;399
4964;398
4996;397
5036;396
5052;395
5100;394
5092;393
5088;392
5088;391
4992;390
5180;389
5036;388
5128;387
5112;386
5172;385
5192;384
5136;383
5136;382
5232;381
5284;380
5252;379
5216;378
5288;377
5276;376
5332;375
5396;374
5400;373
5328;372
5328;371
5424;370
5336;369
5396;368
5484;367
5448;366
5400;365
5432;364
5500;363
5560;362
5512;361
5460;360
5564;359
5616;358
5596;357
5576;356
5720;355
5612;354
5608;353
5708;352
5692;351
5752;350
5728;349
5656;348
5696;347
5704;346
5780;345
5760;344
5716;343
5820;342
5784;341
5796;340
5860;339
5916;338
5960;337
5876;336
5852;335
5944;334
6068;333
5956;332
5984;331
6124;330
6088;329
6072;328
6056;327
5984;326
6080;325
6124;324
6236;323
6204;322
6196;321
6260;320
6224;319
6264;318
6208;317
6216;316
6348;315
6364;314
6352;313
6292;312
6424;311
6408;310
6428;309
6520;308
6644;307
6512;306
6476;305
6484;304
6480;303
6660;302
6644;301
6624;300
6656;299
6604;298
6700;297
6732;296
6736;295
6760;294
6748;293
6800;292
6748;291
6860;290
6812;289
6976;288
7004;287
7080;286
6968;285
6960;284
7128;283
6980;282
7084;281
7036;280
7232;279
7292;278
7132;277
7268;276
7180;275
7308;274
7280;273
7336;272
7300;271
7444;270
7356;269
7456;268
7432;267
7480;266
7420;265
7564;264
7480;263
7572;262
7516;261
7688;260
7740;259
7692;258
7784;257
7684;256
7732;255
7816;254
7912;253
7832;252
7928;251
7812;250
8028;249
7968;248
8040;247
8036;246
8256;245
8164;244
8256;243
8292;242
8184;241
8180;240
8352;239
8448;238
8452;237
8500;236
8476;235
8460;234
8556;233
8612;232
8616;231
8744;230
8652;229
8844;228
8816;227
8896;226
8988;225
8848;224
8996;223
8972;222
9168;221
9136;220
9120;219
9172;218
9188;217
9256;216
9284;215
9208;214
9464;213
9420;212
9500;211
9320;210
9620;209
9532;208
9628;207
9684;206
9760;205
9908;204
9864;203
9880;202
9852;201
10060;200
10148;199
10112;198
10292;197
10296;196
10248;195
10344;194
10328;193
10420;192
10428;191
10540;190
10400;189
10784;188
10696;187
10800;186
11008;185
10896;184
11080;183
11072;182
11112;181
11276;180
11180;179
11400;178
11364;177
11388;176
11692;175
11480;174
11640;173
11684;172
11808;171
11884;170
11896;169
12008;168
12076;167
12044;166
12272;165
12420;164
12376;163
12528;162
12540;161
12616;160
12572;159
12756;158
12992;157
13012;156
13080;155
13132;154
13216;153
13392;152
13316;151
13616;150
13784;149
13576;148
13988;147
13788;146
14076;145
14056;144
14220;143
14100;142
14544;141
14576;140
14720;139
14692;138
15040;137
14956;136
15172;135
14996;134
15256;133
15616;132
15424;131
15696;130
15708;129
15928;128
15860;127
16328;126
16184;125
16420;124
16476;123
16900;122
16932;121
16840;120
16992;119
17252;118
17252;117
17584;116
17920;115
18008;114
18180;113
18280;112
18516;111
18600;110
18736;109
19020;108
19180;107
19236;106
19712;105
19732;104
19804;103
20028;102
20548;101
20600;100
20848;99
20916;98
21212;97
21268;96
21864;95
21968;94
22080;93
22496;92
22892;91
22968;90
23524;89
23224;88
23936;87
23892;86
24672;85
24964;84
25200;83
25688;82
26004;81
26156;80
26708;79
27192;78
27304;77
27684;76
27968;75
28468;74
28768;73
29288;72
29496;71
30468;70
30676;69
31368;68
31956;67
32376;66
32812;65
33340;64
33536;63
34512;62
34508;61
36520;60
36104;59
36928;58
37860;57
38620;56
39360;55
40304;54
41356;53
41924;52
43048;51
43656;50
44284;49
45980;48
47436;47
48500;46
49640;45
50764;44
52152;43
53920;42
55156;41
55980;40
57448;39
60280;38
61996;37
63888;36
64792;35
68684;34
69808;33
73980;32
75044;31
78112;30
80276;29
85936;28
90140;27
93296;26
98156;25
103208;24
109216;23
117272;22
117272;21
125144;20
137272;19
137272;18
152844;17
176652;16
176652;15
211600;14
211600;13
211600;12
211600;11
306064;10
306064;9
306064;8
306064;7
306064;6
306064;5
306064;4
306064;3
306064;2
306064;1
306064;0
